UF,DT_MEDICAO,CODIGO,LONGITUDE,NOME,LATITUDE,TEMP_MIN,INTENSIDADE
RS,2007-07-24,83967,-51.17472221,PORTO ALEGRE,-30.05361111,3.0,Fraca
RS,2007-07-12,83967,-51.17472221,PORTO ALEGRE,-30.05361111,0.4,Forte
RS,2007-07-31,83936,-53.72055554,SANTA MARIA,-29.72472221,2.2,Moderada
RS,2007-07-29,83936,-53.72055554,SANTA MARIA,-29.72472221,-0.8,Forte
RS,2007-07-28,83936,-53.72055554,SANTA MARIA,-29.72472221,1.1,Moderada
RS,2007-07-24,83936,-53.72055554,SANTA MARIA,-29.72472221,1.1,Moderada
RS,2007-07-16,83936,-53.72055554,SANTA MARIA,-29.72472221,1.0,Moderada
RS,2007-07-12,83936,-53.72055554,SANTA MARIA,-29.72472221,-0.7,Forte
RS,2007-07-11,83936,-53.72055554,SANTA MARIA,-29.72472221,1.0,Moderada
RS,2007-07-30,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,-0.2,Forte
RS,2007-07-29,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,-0.3,Forte
RS,2007-07-28,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,1.3,Moderada
RS,2007-07-26,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,3.2,Fraca
RS,2007-07-16,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,3.2,Fraca
RS,2007-07-13,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,0.2,Forte
RS,2007-07-12,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,-0.5,Forte
RS,2007-07-11,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,1.1,Moderada
RS,2007-07-03,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,2.6,Moderada
RS,2007-07-02,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,1.9,Moderada
RS,2007-07-29,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,-2.3,Forte
RS,2007-07-28,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,-2.8,Forte
RS,2007-07-26,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,-0.1,Forte
RS,2007-07-25,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,-0.1,Forte
RS,2007-07-16,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,3.9,Fraca
RS,2007-07-12,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,-1.7,Forte
RS,2007-07-11,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,-3.1,Forte
SC,2007-07-30,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,1.0,Moderada
SC,2007-07-29,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-5.4,Forte
SC,2007-07-27,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-1.0,Forte
SC,2007-07-26,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-4.0,Forte
SC,2007-07-24,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-1.6,Forte
SC,2007-07-21,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,6.5,Fraca
SC,2007-07-20,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,7.0,Fraca
SC,2007-07-19,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-0.2,Forte
SC,2007-07-16,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,2.8,Moderada
SC,2007-07-12,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-0.4,Forte
SC,2007-07-02,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,5.5,Fraca
MG,2007-07-31,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,2.0,Moderada
MG,2007-07-30,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,2.5,Moderada
MG,2007-07-20,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,2.3,Moderada
MG,2007-07-03,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,5.0,Fraca
MG,2007-07-02,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,3.3,Fraca
RS,2007-07-29,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,0.2,Forte
RS,2007-07-25,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,2.6,Moderada
RS,2007-07-15,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,3.7,Fraca
RS,2007-07-12,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,-0.9,Forte
RS,2007-07-29,83927,-57.08194443,URUGUAIANA,-29.83999999,-1.0,Forte
RS,2007-07-28,83927,-57.08194443,URUGUAIANA,-29.83999999,1.2,Moderada
RS,2007-07-26,83927,-57.08194443,URUGUAIANA,-29.83999999,2.0,Moderada
RS,2007-07-25,83927,-57.08194443,URUGUAIANA,-29.83999999,0.0,Forte
RS,2007-07-23,83927,-57.08194443,URUGUAIANA,-29.83999999,1.5,Moderada
RS,2007-07-16,83927,-57.08194443,URUGUAIANA,-29.83999999,1.2,Moderada
RS,2007-07-12,83927,-57.08194443,URUGUAIANA,-29.83999999,-2.4,Forte
RS,2007-07-11,83927,-57.08194443,URUGUAIANA,-29.83999999,-2.8,Forte
RS,2007-08-30,83980,-54.11944443,BAGÉ,-31.30555555,4.3,Fraca
RS,2007-08-21,83980,-54.11944443,BAGÉ,-31.30555555,1.8,Moderada
RS,2007-08-11,83980,-54.11944443,BAGÉ,-31.30555555,2.0,Moderada
RS,2007-08-08,83980,-54.11944443,BAGÉ,-31.30555555,3.5,Fraca
RS,2007-08-29,83919,-50.44194444,BOM JESUS,-28.66944443,1.6,Moderada
RS,2007-08-28,83919,-50.44194444,BOM JESUS,-28.66944443,-1.4,Forte
RS,2007-08-21,83919,-50.44194444,BOM JESUS,-28.66944443,-0.2,Forte
RS,2007-08-12,83919,-50.44194444,BOM JESUS,-28.66944443,2.9,Moderada
RS,2007-08-08,83919,-50.44194444,BOM JESUS,-28.66944443,0.4,Forte
RS,2007-08-05,83919,-50.44194444,BOM JESUS,-28.66944443,0.8,Forte
SC,2007-08-28,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,0.8,Forte
SC,2007-08-21,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,-0.5,Forte
SC,2007-08-08,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,-0.2,Forte
RS,2007-08-29,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,4.4,Fraca
RS,2007-08-28,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,2.6,Moderada
RS,2007-08-21,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,2.6,Moderada
RS,2007-08-08,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,4.8,Fraca
RS,2007-08-05,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,1.4,Moderada
SC,2007-08-21,83883,-52.66305555,CHAPECO,-27.13555555,4.0,Fraca
RS,2007-08-11,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,2.3,Moderada
RS,2007-08-08,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,4.0,Fraca
RS,2007-08-05,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,3.1,Fraca
PR,2007-08-08,83836,-50.63749999,IRATI,-25.50277777,3.0,Fraca
SC,2007-08-28,83891,-50.335567,LAGES,-27.802108,-0.5,Forte
SC,2007-08-21,83891,-50.335567,LAGES,-27.802108,-1.4,Forte
SC,2007-08-08,83891,-50.335567,LAGES,-27.802108,-3.1,Forte
RS,2007-08-28,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,1.8,Moderada
RS,2007-08-21,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,0.2,Forte
RS,2007-08-08,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,1.3,Moderada
RS,2007-08-28,83914,-52.41194444,PASSO FUNDO,-28.2286111,2.1,Moderada
RS,2007-08-11,83914,-52.41194444,PASSO FUNDO,-28.2286111,2.5,Moderada
RS,2007-08-08,83914,-52.41194444,PASSO FUNDO,-28.2286111,3.3,Fraca
RS,2007-08-29,83936,-53.72055554,SANTA MARIA,-29.72472221,2.9,Moderada
RS,2007-08-28,83936,-53.72055554,SANTA MARIA,-29.72472221,1.9,Moderada
RS,2007-08-21,83936,-53.72055554,SANTA MARIA,-29.72472221,1.1,Moderada
RS,2007-08-11,83936,-53.72055554,SANTA MARIA,-29.72472221,2.7,Moderada
RS,2007-08-08,83936,-53.72055554,SANTA MARIA,-29.72472221,2.5,Moderada
RS,2007-08-05,83936,-53.72055554,SANTA MARIA,-29.72472221,1.3,Moderada
RS,2007-08-28,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,1.9,Moderada
RS,2007-08-21,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,1.9,Moderada
RS,2007-08-12,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,3.9,Fraca
RS,2007-08-11,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,0.7,Forte
RS,2007-08-08,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,2.4,Moderada
RS,2007-08-07,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,0.0,Forte
SC,2007-08-29,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,2.0,Moderada
SC,2007-08-28,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-2.6,Forte
SC,2007-08-21,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-3.3,Forte
SC,2007-08-11,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,0.6,Forte
SC,2007-08-08,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,1.5,Moderada
SC,2007-08-05,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,1.4,Moderada
RS,2007-08-11,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,3.3,Fraca
RS,2007-08-27,83927,-57.08194443,URUGUAIANA,-29.83999999,2.8,Moderada
RS,2007-08-21,83927,-57.08194443,URUGUAIANA,-29.83999999,3.0,Fraca
RS,2007-08-11,83927,-57.08194443,URUGUAIANA,-29.83999999,-0.6,Forte
RS,2007-08-07,83927,-57.08194443,URUGUAIANA,-29.83999999,1.0,Moderada
RS,2007-08-05,83927,-57.08194443,URUGUAIANA,-29.83999999,0.8,Forte
RS,2007-09-26,83980,-54.11944443,BAGÉ,-31.30555555,3.7,Fraca
RS,2007-09-25,83980,-54.11944443,BAGÉ,-31.30555555,2.7,Moderada
RS,2007-09-25,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,5.0,Fraca
SC,2007-09-30,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,5.8,Fraca
SC,2007-09-29,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,7.5,Fraca
SC,2007-09-25,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-0.2,Forte
RS,2008-06-01,83980,-54.11944443,BAGÉ,-31.30555555,2.3,Moderada
RS,2008-05-30,83980,-54.11944443,BAGÉ,-31.30555555,0.5,Forte
RS,2008-05-10,83980,-54.11944443,BAGÉ,-31.30555555,4.8,Fraca
RS,2008-05-09,83980,-54.11944443,BAGÉ,-31.30555555,4.8,Fraca
RS,2008-06-01,83919,-50.44194444,BOM JESUS,-28.66944443,1.8,Moderada
RS,2008-05-26,83919,-50.44194444,BOM JESUS,-28.66944443,0.4,Forte
RS,2008-05-10,83919,-50.44194444,BOM JESUS,-28.66944443,3.2,Fraca
SP,2008-05-23,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-05-08,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-05-07,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
RS,2008-06-01,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,3.0,Fraca
RS,2008-06-01,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,5.2,Fraca
RS,2008-05-30,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,1.0,Moderada
SC,2008-05-26,83891,-50.335567,LAGES,-27.802108,0.9,Forte
RS,2008-06-01,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,4.0,Fraca
RS,2008-05-26,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,4.4,Fraca
RS,2008-06-01,83914,-52.41194444,PASSO FUNDO,-28.2286111,4.3,Fraca
RS,2008-05-28,83967,-51.17472221,PORTO ALEGRE,-30.05361111,15.2,Fraca
RS,2008-06-01,83936,-53.72055554,SANTA MARIA,-29.72472221,1.9,Moderada
RS,2008-05-30,83936,-53.72055554,SANTA MARIA,-29.72472221,2.1,Moderada
RS,2008-06-01,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,3.5,Fraca
RS,2008-05-30,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,0.8,Forte
RS,2008-05-09,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,6.8,Fraca
SC,2008-06-01,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,1.2,Moderada
SC,2008-05-28,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,12.6,Fraca
SC,2008-05-26,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,4.0,Fraca
SC,2008-05-11,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,4.0,Fraca
SC,2008-05-10,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,3.0,Fraca
RS,2008-05-30,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,0.4,Forte
RS,2008-06-01,83927,-57.08194443,URUGUAIANA,-29.83999999,-1.0,Forte
RS,2008-05-30,83927,-57.08194443,URUGUAIANA,-29.83999999,-1.0,Forte
RS,2008-06-18,83980,-54.11944443,BAGÉ,-31.30555555,0.9,Forte
RS,2008-06-17,83980,-54.11944443,BAGÉ,-31.30555555,2.8,Moderada
RS,2008-06-16,83980,-54.11944443,BAGÉ,-31.30555555,0.7,Forte
RS,2008-06-15,83980,-54.11944443,BAGÉ,-31.30555555,2.7,Moderada
RS,2008-06-11,83980,-54.11944443,BAGÉ,-31.30555555,3.7,Fraca
RS,2008-06-07,83980,-54.11944443,BAGÉ,-31.30555555,5.3,Fraca
RS,2008-06-01,83980,-54.11944443,BAGÉ,-31.30555555,2.3,Moderada
RS,2008-06-23,83919,-50.44194444,BOM JESUS,-28.66944443,0.0,Forte
RS,2008-06-18,83919,-50.44194444,BOM JESUS,-28.66944443,3.2,Fraca
RS,2008-06-17,83919,-50.44194444,BOM JESUS,-28.66944443,-2.4,Forte
RS,2008-06-16,83919,-50.44194444,BOM JESUS,-28.66944443,-1.0,Forte
RS,2008-06-15,83919,-50.44194444,BOM JESUS,-28.66944443,0.4,Forte
RS,2008-06-11,83919,-50.44194444,BOM JESUS,-28.66944443,-1.4,Forte
RS,2008-06-01,83919,-50.44194444,BOM JESUS,-28.66944443,1.8,Moderada
PR,2008-06-18,83783,-52.38666666,CAMPO MOURAO,-24.08555555,0.5,Forte
PR,2008-06-17,83783,-52.38666666,CAMPO MOURAO,-24.08555555,-1.0,Forte
PR,2008-06-16,83783,-52.38666666,CAMPO MOURAO,-24.08555555,-2.0,Forte
SP,2008-07-01,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SC,2008-06-23,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,-1.2,Forte
SC,2008-06-18,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,3.3,Fraca
SC,2008-06-17,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,-2.8,Forte
SC,2008-06-16,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,-1.0,Forte
SC,2008-06-11,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,-1.0,Forte
PR,2008-06-19,83813,-49.99916666,CASTRO,-24.78694444,2.0,Moderada
PR,2008-06-18,83813,-49.99916666,CASTRO,-24.78694444,-2.2,Forte
PR,2008-06-17,83813,-49.99916666,CASTRO,-24.78694444,-4.0,Forte
PR,2008-06-16,83813,-49.99916666,CASTRO,-24.78694444,-2.0,Forte
PR,2008-06-11,83813,-49.99916666,CASTRO,-24.78694444,0.4,Forte
RS,2008-06-17,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,2.8,Moderada
RS,2008-06-16,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,-0.2,Forte
RS,2008-06-01,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,3.0,Fraca
SC,2008-06-17,83883,-52.66305555,CHAPECO,-27.13555555,0.4,Forte
SC,2008-06-16,83883,-52.66305555,CHAPECO,-27.13555555,-1.6,Forte
PR,2008-06-18,83842,-49.23055554,CURITIBA,-25.4486111,1.5,Moderada
PR,2008-06-17,83842,-49.23055554,CURITIBA,-25.4486111,-0.9,Forte
PR,2008-06-16,83842,-49.23055554,CURITIBA,-25.4486111,-0.1,Forte
PR,2008-06-11,83842,-49.23055554,CURITIBA,-25.4486111,3.1,Fraca
RS,2008-06-18,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,4.6,Fraca
RS,2008-06-17,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,3.0,Fraca
RS,2008-06-16,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,0.4,Forte
RS,2008-06-15,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,3.6,Fraca
RS,2008-06-12,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,6.0,Fraca
RS,2008-06-11,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,3.0,Fraca
RS,2008-06-01,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,5.2,Fraca
PR,2008-07-01,83836,-50.63749999,IRATI,-25.50277777,5.0,Fraca
PR,2008-06-18,83836,-50.63749999,IRATI,-25.50277777,-0.3,Forte
PR,2008-06-17,83836,-50.63749999,IRATI,-25.50277777,-2.7,Forte
PR,2008-06-16,83836,-50.63749999,IRATI,-25.50277777,-2.7,Forte
PR,2008-06-11,83836,-50.63749999,IRATI,-25.50277777,0.1,Forte
PR,2008-06-18,83811,-50.85361111,IVAI,-25.01083333,1.2,Moderada
PR,2008-06-17,83811,-50.85361111,IVAI,-25.01083333,-1.4,Forte
PR,2008-06-16,83811,-50.85361111,IVAI,-25.01083333,-1.4,Forte
SC,2008-06-23,83891,-50.335567,LAGES,-27.802108,0.6,Forte
SC,2008-06-18,83891,-50.335567,LAGES,-27.802108,-1.2,Forte
SC,2008-06-17,83891,-50.335567,LAGES,-27.802108,-2.8,Forte
SC,2008-06-16,83891,-50.335567,LAGES,-27.802108,-2.4,Forte
SC,2008-06-11,83891,-50.335567,LAGES,-27.802108,-1.5,Forte
RS,2008-07-01,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,8.4,Fraca
RS,2008-06-23,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,2.0,Moderada
RS,2008-06-18,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,3.8,Fraca
RS,2008-06-17,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,0.4,Forte
RS,2008-06-16,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,-1.8,Forte
RS,2008-06-11,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,1.0,Moderada
RS,2008-06-01,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,4.0,Fraca
PR,2008-06-18,83766,-51.14166666,LONDRINA,-23.32555554,4.8,Fraca
PR,2008-06-17,83766,-51.14166666,LONDRINA,-23.32555554,2.2,Moderada
RS,2008-06-23,83914,-52.41194444,PASSO FUNDO,-28.2286111,2.5,Moderada
RS,2008-06-17,83914,-52.41194444,PASSO FUNDO,-28.2286111,0.5,Forte
RS,2008-06-16,83914,-52.41194444,PASSO FUNDO,-28.2286111,-1.8,Forte
RS,2008-06-15,83914,-52.41194444,PASSO FUNDO,-28.2286111,4.2,Fraca
RS,2008-06-11,83914,-52.41194444,PASSO FUNDO,-28.2286111,1.6,Moderada
RS,2008-06-01,83914,-52.41194444,PASSO FUNDO,-28.2286111,4.3,Fraca
MS,2008-06-17,83702,-55.71638888,PONTA PORA,-22.5525,2.3,Moderada
RS,2008-06-18,83967,-51.17472221,PORTO ALEGRE,-30.05361111,3.5,Fraca
RS,2008-06-17,83967,-51.17472221,PORTO ALEGRE,-30.05361111,1.8,Moderada
RS,2008-06-12,83967,-51.17472221,PORTO ALEGRE,-30.05361111,6.0,Fraca
RS,2008-06-23,83936,-53.72055554,SANTA MARIA,-29.72472221,1.6,Moderada
RS,2008-06-18,83936,-53.72055554,SANTA MARIA,-29.72472221,0.4,Forte
RS,2008-06-17,83936,-53.72055554,SANTA MARIA,-29.72472221,0.2,Forte
RS,2008-06-16,83936,-53.72055554,SANTA MARIA,-29.72472221,0.8,Forte
RS,2008-06-13,83936,-53.72055554,SANTA MARIA,-29.72472221,3.0,Fraca
RS,2008-06-12,83936,-53.72055554,SANTA MARIA,-29.72472221,3.5,Fraca
RS,2008-06-11,83936,-53.72055554,SANTA MARIA,-29.72472221,2.0,Moderada
RS,2008-06-01,83936,-53.72055554,SANTA MARIA,-29.72472221,1.9,Moderada
RS,2008-06-18,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,2.9,Moderada
RS,2008-06-17,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,3.8,Fraca
RS,2008-06-16,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,3.5,Fraca
RS,2008-06-01,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,3.5,Fraca
RS,2008-06-18,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,3.2,Fraca
RS,2008-06-17,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,1.5,Moderada
RS,2008-06-16,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,-0.1,Forte
RS,2008-06-15,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,0.7,Forte
RS,2008-06-12,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,5.8,Fraca
RS,2008-06-11,83953,-55.613073,SANTANA DO LIVRAMENTO,-30.842617,3.9,Fraca
SC,2008-06-24,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,2.0,Moderada
SC,2008-06-23,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-2.6,Forte
SC,2008-06-17,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-0.3,Forte
SC,2008-06-16,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-5.4,Forte
SC,2008-06-11,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-1.2,Forte
SC,2008-06-10,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-1.0,Forte
SC,2008-06-01,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,1.2,Moderada
RS,2008-06-16,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,2.5,Moderada
RS,2008-06-24,83927,-57.08194443,URUGUAIANA,-29.83999999,3.9,Fraca
RS,2008-06-23,83927,-57.08194443,URUGUAIANA,-29.83999999,0.2,Forte
RS,2008-06-17,83927,-57.08194443,URUGUAIANA,-29.83999999,1.0,Moderada
RS,2008-06-16,83927,-57.08194443,URUGUAIANA,-29.83999999,-0.4,Forte
RS,2008-06-15,83927,-57.08194443,URUGUAIANA,-29.83999999,1.7,Moderada
RS,2008-06-13,83927,-57.08194443,URUGUAIANA,-29.83999999,5.4,Fraca
RS,2008-06-12,83927,-57.08194443,URUGUAIANA,-29.83999999,6.0,Fraca
RS,2008-06-11,83927,-57.08194443,URUGUAIANA,-29.83999999,3.0,Fraca
RS,2008-06-10,83927,-57.08194443,URUGUAIANA,-29.83999999,2.0,Moderada
RS,2008-06-02,83927,-57.08194443,URUGUAIANA,-29.83999999,5.2,Fraca
RS,2008-06-01,83927,-57.08194443,URUGUAIANA,-29.83999999,-1.0,Forte
RS,2008-07-26,83980,-54.11944443,BAGÉ,-31.30555555,4.3,Fraca
RS,2008-07-25,83980,-54.11944443,BAGÉ,-31.30555555,3.8,Fraca
SP,2008-07-21,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-20,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-19,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-18,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-17,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-16,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-15,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-14,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-13,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-12,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-10,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-09,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-08,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-07,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-06,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-05,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2008-07-04,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SC,2008-07-26,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,1.6,Moderada
PR,2008-07-16,83813,-49.99916666,CASTRO,-24.78694444,0.8,Forte
PR,2008-07-15,83813,-49.99916666,CASTRO,-24.78694444,0.2,Forte
PR,2008-07-17,83842,-49.23055554,CURITIBA,-25.4486111,5.9,Fraca
PR,2008-07-15,83842,-49.23055554,CURITIBA,-25.4486111,4.9,Fraca
PR,2008-07-16,83836,-50.63749999,IRATI,-25.50277777,4.1,Fraca
SC,2008-07-26,83891,-50.335567,LAGES,-27.802108,1.6,Moderada
SC,2008-07-17,83891,-50.335567,LAGES,-27.802108,3.9,Fraca
SC,2008-07-16,83891,-50.335567,LAGES,-27.802108,2.6,Moderada
RS,2008-07-25,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,4.0,Fraca
RS,2008-07-26,83914,-52.41194444,PASSO FUNDO,-28.2286111,3.8,Fraca
RS,2008-07-25,83914,-52.41194444,PASSO FUNDO,-28.2286111,3.1,Fraca
SC,2008-07-26,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,1.7,Moderada
MG,2008-07-18,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,1.7,Moderada
MG,2008-07-17,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,1.3,Moderada
MG,2008-07-16,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,0.8,Forte
MG,2008-07-15,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,0.5,Forte
RS,2008-07-25,83927,-57.08194443,URUGUAIANA,-29.83999999,4.8,Fraca
RS,2008-08-23,83980,-54.11944443,BAGÉ,-31.30555555,3.9,Fraca
RS,2008-08-22,83980,-54.11944443,BAGÉ,-31.30555555,3.8,Fraca
RS,2008-08-13,83980,-54.11944443,BAGÉ,-31.30555555,2.7,Moderada
